"RBP","AS_Site","Contribution","Direction"
"THUMPD3","chr1_146943562_146949323",1304.62231007435,"-"
"DGKH","chr1_161159678_161160619",1304.61765495813,"-"
"PHC1","chr9_125261959_125298889",1304.56397580817,"-"
"SNRNP35","chr11_12196200_12197486",1304.5473652908,"-"
"ZC3H15","chr5_133006920_133026496",1304.4654145437,"-"
"SYNJ1","chr16_88004411_88006089",1304.35008813797,"-"
"LSM7","chr7_142801427_142801943",1304.3432936985,"-"
"PNPT1","chr12_93467554_93469188",1304.31437082938,"+"
"MKRN1","chr17_3728168_3729477",1304.19811628898,"-"
"LSM2","chr7_75366059_75366323",1304.13381911142,"-"
"YTHDC2","chr16_670175_670265",1304.10960039071,"-"
"SARM1","chr1_150492489_150497529",1304.07825462439,"-"
"ANKHD1-EIF4EBP3","chr4_173333669_173334245",1304.04797421778,"-"
"RBM22","chr21_17609152_17612697",1303.92536349999,"+"
"ZC3H15","chr16_11556735_11587337",1303.78397313423,"-"
"PPFIA1","chr19_7630846_7631472",1303.74041700103,"-"
"LSM2","chr1_188902_195262",1303.60974417426,"+"
"SAFB","chr7_16646288_16665436",1303.58873165867,"-"
"RBM7","chr6_158785583_158789287",1303.47428527069,"+"
"SYNCRIP","chr20_49279208_49289044",1303.42182333696,"+"
"LSM4","chr11_47172333_47173425",1303.35649112576,"-"
"LARP1","chr2_97187401_97192857",1303.26910628049,"+"
"ANKHD1-EIF4EBP3","chr11_68039119_68041267",1303.25806710435,"-"
"SAFB","chr15_25405502_25438488",1303.19310836797,"-"
"RNF113A","chr11_14498985_14499706",1303.13578422435,"-"
"SAMD11","chr11_118340931_118342552",1303.13361370399,"+"
"SF1","chr2_10396920_10419733",1303.13090352699,"-"
"NCL","chr16_29569328_29613102",1303.10146736752,"-"
"MCM3AP","chr3_3153488_3154746",1303.03542502291,"-"
"RBM33","chr1_67307967_67320332",1302.96183065838,"-"
"LSM10","chr17_27294435_27303366",1302.95310551807,"+"
"TEP1","chr2_97187401_97192857",1302.92802855361,"+"
"ELAVL1","chr17_78171054_78171738",1302.85198324133,"-"
"PTBP2","chr13_41362873_41367438",1302.84393919704,"-"
"UHMK1","chr6_152143765_152145486",1302.82928958451,"-"
"LARP4","chr1_110895055_110899123",1302.76202416022,"+"
"RNF113A","chr5_68280263_68280527",1302.70856159737,"-"
"SAMD4B","chr12_57476651_57477155",1302.66886470772,"-"
"THUMPD1","chr11_67403957_67404190",1302.64202689981,"-"
"HNRNPAB","chr16_80976179_80980769",1302.6342248824,"-"
"YTHDC2","chr19_49107712_49107794",1302.41971382253,"-"
"ZC3H14","chr3_197622330_197623219",1302.20761575443,"-"
"MKRN2","chr10_28614685_28616172",1302.20159223796,"-"
"SFMBT2","chr17_42823879_42824132",1302.16905663154,"-"
"RBM25","chr1_40769415_40770396",1302.08622344449,"-"
"HDLBP","chr10_100498207_100499159",1302.0572508974,"-"
"YTHDC1","chr11_3361889_3370974",1302.01982609284,"-"
"U2AF1L4","chr5_178617434_178618555",1302.01465790495,"-"
"NAA38","chr5_151063747_151087084",1301.91916439786,"+"
"LSM7","chr12_6672532_6673215",1301.76878435465,"-"
"HNRNPA3","chr16_29808741_29810076",1301.72053820548,"-"
"RBM4B","chr19_10797518_10798485",1301.68119892967,"-"
"TIAL1","chr14_65084299_65093707",1301.62784459017,"-"
"TIPARP","chr5_69094338_69103061",1301.32129636442,"-"
"SNRPD1","chr4_39458440_39458890",1301.11964546763,"-"
"RBM33","chr17_76559043_76561287",1301.05994647395,"-"
"LARP4B","chr6_158785583_158789287",1301.05173600596,"+"
"THUMPD3","chr9_40992775_40993252",1300.91660159573,"-"
"MKRN1","chr5_113526785_113532878",1300.87837081772,"-"
"TNKS","chr17_5532984_5533303",1300.85687708607,"-"
"NAA38","chr19_10830378_10830980",1300.84078433574,"-"
"FMR1","chr6_30647303_30649557",1300.83327050273,"-"
"ZC3H4","chr2_73734591_73737301",1300.7811858641,"-"
"LSM6","chr3_188154252_188208199",1300.74580223925,"+"
"RBM33","chr9_33332502_33338506",1300.70180171363,"-"
"TUT1","chr2_113931396_113934157",1300.57449350507,"+"
"STIM2","chr4_90745708_90838494",1300.48694415315,"-"
"LSM1","chr22_19444390_19447377",1300.41806990594,"-"
"RBM7","chr2_112652798_112657121",1300.38985853808,"-"
"HNRNPA1","chr2_191682595_191683728",1300.29554686187,"-"
"PPIE","chr5_132488025_132490544",1300.26877666778,"-"
"PRPF3","chr1_225406832_225411336",1300.24469456699,"+"
"HDLBP","chr15_25405502_25409087",1300.11326858852,"-"
"MATR3","chr2_171081708_171082780",1300.11322626411,"-"
"SLBP","chr3_49092456_49093911",1300.02844238071,"-"
"KIF24","chr7_74718941_74728785",1300.02484246548,"-"
"SRRT","chr7_100883090_100884069",1300.01950104048,"+"
"RBMXL1","chr12_51049185_51052091",1299.92700936762,"-"
"SLBP","chr1_53228954_53233541",1299.79277431472,"-"
"SETD1B","chr1_154602626_154627953",1299.71582712627,"-"
"CNOT4","chr1_13700300_13730999",1299.71403375127,"+"
"ENOX2","chr12_62325933_62355330",1299.62113304346,"-"
"SETD1B","chr22_21629187_21629307",1299.61074406945,"-"
"LSM5","chr1_167684001_167690048",1299.52375738437,"+"
"SYNCRIP","chr14_23557304_23558694",1299.30428713786,"-"
"GRSF1","chr19_39329073_39333076",1299.10062531174,"+"
"TMEM63A","chr17_36211890_36212333",1298.69854282144,"-"
"POLDIP3","chr17_73209768_73232085",1298.43947935414,"-"
"HTATSF1","chr20_62303781_62306196",1298.20627443341,"-"
"RNF113A","chr8_56212909_56214597",1298.18850961139,"-"
"EIF2S1","chr5_178617434_178618555",1298.14196042628,"-"
"POLDIP3","chr2_197418588_197418895",1298.10859835023,"+"
"EIF3G","chr1_35176471_35177318",1298.10147418446,"-"
"CSTF2T","chr20_30377721_30379584",1298.05849065279,"-"
"RNF113A","chr12_124911822_124913190",1298.04637862323,"+"
"RBMXL1","chr1_24662804_24666814",1298.01090073052,"-"
"LRSAM1","chr1_150577491_150578842",1297.91546949976,"+"
"NIP7","chr7_5229705_5230834",1297.85683620913,"-"
"THUMPD1","chr21_43100519_43104314",1297.83887844257,"-"
"SRRT","chr1_209773019_209775289",1297.8331011908,"+"
"BFAR","chr17_37542427_37553114",1297.81986615037,"-"
"SLBP","chr12_53601021_53625950",1297.80379664951,"-"
"YTHDC1","chr8_127736623_127738247",1297.79376009806,"-"
"TNRC6A","chr12_124913111_124913339",1297.69305560342,"+"
"LSM1","chr6_87653249_87656902",1297.62224270711,"-"
"LENG9","chr12_120197462_120198853",1297.55077145055,"+"
"PABPC3","chr3_28241812_28316332",1297.52399122906,"-"
"EIF2S1","chr7_143833883_143836639",1297.45918909484,"-"
"CPSF6","chr20_2656214_2656400",1297.41117225142,"-"
"DNAJC17","chr2_70300980_70301924",1297.33727641982,"-"
"KHDRBS1","chr11_1880224_1883418",1297.28708090107,"+"
"MKRN2","chr11_67403940_67404118",1297.25834777411,"-"
"YBX1","chr5_68280263_68280527",1297.21995484646,"-"
"LSM5","chr14_24232847_24233218",1297.20624503065,"-"
"SYNCRIP","chr15_89317536_89317938",1297.14325614072,"-"
"MKRN2","chr7_102569924_102671551",1297.12284490193,"-"
"PAPSS1","chr17_28883231_28888944",1297.04887285985,"-"
"UNKL","chr6_29944397_29944499",1297.04487684088,"+"
"MCM3AP","chr19_16154491_16157209",1297.02334634207,"-"
"SAFB","chr6_25963282_25966492",1297.02072783445,"-"
"PAPSS1","chr1_206485306_206487913",1296.90417402205,"-"
"RBM18","chr7_99392876_99394032",1296.84828267873,"+"
"PTBP1","chr22_20575232_20582610",1296.78484793825,"-"
"HNRNPC","chr1_110952815_110963620",1296.76072190871,"-"
"L3MBTL3","chr12_25052956_25062819",1296.75323917106,"-"
"LSM4","chr5_35867463_35867644",1296.75132067951,"+"
"SRRT","chr1_151889373_151889982",1296.74898706316,"+"
"TRA2A","chr19_45413745_45414860",1296.68251699562,"-"
"ZRSR2","chr3_56745462_56751299",1296.56952399336,"-"
"SAFB2","chr1_236542787_236543559",1296.55726641586,"-"
"LENG9","chr6_29725202_29928224",1296.54881071972,"-"
"HDLBP","chr14_89412490_89619027",1296.48728687304,"-"
"MBNL2","chr2_230248968_230250980",1296.48138845232,"-"
"RBM22","chr19_49101471_49102113",1296.41515122036,"-"
"TIPARP","chr17_78404089_78414951",1296.37319994019,"-"
"SGMS1","chr3_138209893_138221925",1296.36518477808,"-"
"HTATSF1","chr12_6652767_6652935",1296.36089727559,"-"
"HNRNPA0","chr10_87814612_87817794",1296.29664252286,"-"
"YTHDC1","chr1_78660654_78662703",1296.29046525391,"-"
"PPIL4","chr10_119842595_119843247",1296.24939330104,"-"
"KHDRBS1","chr11_66438259_66438709",1296.11962580262,"-"
"GRSF1","chr2_191682017_191682491",1296.0322188808,"-"
"ANKRD17","chr12_28190641_28257201",1296.02055921572,"-"
"PARP10","chr6_29943543_29944121",1295.95627674819,"+"
"CHERP","chr17_76557857_76561287",1295.84735185326,"-"
"RBM27","chr1_92837633_92840550",1295.56995163323,"-"
"MATR3","chr22_38486440_38487878",1295.46496905246,"-"
"RBMXL1","chr9_137114378_137114462",1295.36567378761,"-"
"TIA1","chr4_75918789_75919908",1295.31465756198,"-"
"HELZ","chr20_44943579_44948729",1295.25602677408,"-"
"RBM17","chr11_71480274_71480754",1295.16965420908,"-"
"YTHDC1","chr8_127989291_127996560",1295.12200330053,"+"
"RBM33","chr2_218238850_218245419",1295.10139654505,"+"
"YTHDC1","chr9_93107816_93110567",1295.07077345378,"-"
"KIF24","chr22_38752665_38755762",1295.06144951491,"-"
"SAFB","chr22_29272431_29273740",1295.01617094865,"-"
"MCM3AP","chr2_63856433_63857549",1294.99402926899,"-"
"GRSF1","chr15_63532707_63533802",1294.7374673252,"-"
"YTHDC2","chr22_31528863_31546860",1294.70236211649,"-"
"NAA38","chr7_38242475_38249242",1294.67685085154,"+"
"LSM5","chr12_62325933_62349220",1294.65828165384,"-"
"SAFB","chr16_68275249_68287745",1294.59675302194,"-"
"LSM10","chr17_36195912_36196597",1294.58876745687,"-"
"ZC3H15","chr11_17276848_17282788",1294.54960250283,"+"
"SEC23IP","chr13_72778380_72780845",1294.48816583483,"-"
"RC3H2","chr9_3301620_3330258",1294.2988020061,"-"
"SPEN","chr3_133586722_133587895",1294.26559133245,"-"
"PUF60","chr14_73148094_73170796",1294.22110617182,"-"
"PHC1","chr20_63708118_63708552",1294.2049961153,"-"
"TRMT1","chr14_50532158_50532447",1294.16213810369,"-"
"HNRNPA2B1","chr2_55577356_55579678",1294.14209771047,"-"
"KHDRBS1","chr7_12687728_12688165",1294.09844928247,"-"
"DAZAP1","chr14_22505168_22547505",1294.04278657403,"-"
"PHC1","chr20_49179244_49188115",1294.01099012341,"-"
"PABPC3","chr15_34389768_34391122",1294.00997336143,"+"
"YTHDC1","chr4_866501_866955",1293.93544126477,"-"
"CPEB4","chr17_59886230_59892696",1293.91919153609,"-"
"THUMPD2","chr10_13109015_13109111",1293.88678611131,"-"
"PHC1","chr17_68101959_68114421",1293.82135229894,"-"
"NIP7","chr2_97538363_97541910",1293.75571122683,"+"
"PPIL4","chr7_74716950_74728785",1293.71875642352,"-"
"HNRNPK","chr17_47973693_47973930",1293.70790327108,"-"
"PARN","chr12_112408656_112409410",1293.6535942302,"-"
"RBM19","chr1_155853806_155857146",1293.6107281897,"-"
"CHERP","chr1_159800613_159806595",1293.60354479846,"-"
"YTHDC1","chr16_50742841_50749575",1293.54423467196,"-"
"PAPSS1","chr5_151063747_151087084",1293.42881840795,"-"
"ANKHD1","chr6_158785583_158789287",1293.19510965462,"+"
"ARAP1","chr6_311962_335113",1293.13162131956,"-"
"LSM4","chr6_107720993_107731973",1293.07214169906,"-"
"EIF3B","chr2_196146055_196154967",1292.95180238157,"+"
"SYNJ1","chr11_10806047_10807254",1292.88842879802,"+"
"HNRNPA1","chr12_95252071_95257149",1292.88737892148,"+"
"SNRPD1","chr12_120579597_120581114",1292.86062998316,"-"
"HDLBP","chr14_22511024_22547505",1292.62426349613,"-"
"SFMBT2","chr1_108659962_108660962",1292.41400229884,"-"
"RBM19","chr12_10416767_10433790",1292.26604006783,"+"
"SRBD1","chr16_3065494_3065783",1292.16154942017,"-"
"HNRNPA1","chr22_45328063_45328309",1292.13567639968,"+"
"DHX8","chr14_22546732_22547505",1292.09342258005,"+"
"SNRPF","chr7_105665288_105691559",1292.05835968928,"-"
"YTHDC2","chr22_20037094_20043354",1292.03058055273,"-"
"PABPC3","chr6_130216616_130222693",1292.01312114373,"-"
"MKRN1","chr7_5739352_5740972",1291.99428872904,"-"
"TIAL1","chr20_58895684_58903530",1291.93441768429,"-"
"PRPF3","chr1_149536497_149537099",1291.89287392262,"-"
"PABPC3","chr1_203008810_203014891",1291.89076622773,"-"
"SAFB","chr11_46617890_46630044",1291.7108401696,"-"
"TIAL1","chr2_218234397_218238663",1291.694925811,"-"
"TAF15","chr19_14396473_14397076",1291.57517304167,"-"
"RBM22","chr20_44975410_44978442",1291.50544398394,"-"
"ZC3H6","chr19_15458655_15460220",1291.49543474238,"-"
"DKC1","chr20_62308178_62308654",1291.48088699113,"+"
"SAMD11","chr10_14840157_14842133",1291.38143313801,"-"
"HDLBP","chr15_34553956_34574824",1291.36260886824,"-"
"RC3H2","chr14_89180806_89190386",1291.35899363452,"-"
"RBM19","chr11_614399_614475",1291.35442137831,"-"
"PABPC1","chr22_46337944_46346421",1291.21232681033,"-"
"PSPC1","chr7_2403659_2432562",1291.11438646004,"-"
"PTBP1","chr12_56160320_56161386",1291.09665936183,"-"
"PABPN1","chr12_118261673_118266654",1291.09112395337,"-"
"RBM14","chr11_118196821_118197967",1291.07351502346,"-"
"TNKS","chr16_50742841_50744729",1291.06257271026,"-"
"CCAR1","chr11_72714321_72726619",1291.0173925084,"-"
"PABPC3","chr19_18538433_18539370",1290.88291326064,"+"
"TNKS","chr2_218228850_218238663",1290.81132422259,"+"
"MATR3","chr3_195662733_195664085",1290.79827841246,"-"
"SPEN","chr1_35178036_35187000",1290.77471761531,"-"
"NCL","chr15_72250092_72251206",1290.74748871262,"-"
"LSM5","chr1_110895055_110899123",1290.63957324935,"+"
"TIAL1","chr3_180985996_180988022",1290.51161867724,"-"
"SLBP","chr1_1716478_1719327",1290.41120106306,"-"
"MATR3","chr18_35340733_35344359",1290.37642186577,"-"
"CPSF7","chr8_17972687_17985446",1290.37074538267,"-"
"PARN","chr6_137871522_137871741",1290.35337042248,"+"
"RBM5","chr4_99892034_99894334",1290.3058256924,"-"
"ANKHD1","chr11_65536750_65536985",1290.28093077859,"-"
"NIP7","chr8_100948900_100952849",1290.23906324298,"+"
"TRMT2A","chr16_3067613_3067983",1290.19361164218,"-"
"EIF2S1","chr19_49927848_49929325",1290.02840852511,"-"
"HNRNPA2B1","chr14_101810036_101836168",1289.94934774247,"-"
"SUPT6H","chr11_68460827_68519500",1289.89144464039,"-"
"ZCCHC17","chr19_35745187_35745347",1289.84512748377,"-"
"EPHA4","chr14_22509406_22547505",1289.77268165275,"-"
"SNRNP70","chr7_87341684_87345304",1289.68530101818,"-"
"LARP4","chr14_89412490_89486568",1289.68458023999,"-"
"LARP4B","chr11_118340593_118340869",1289.60582169113,"+"
"SNRPE","chr12_6672532_6673215",1289.58113776777,"+"
"KIN","chr1_110891471_110899123",1289.44486920881,"+"
"TRMT1","chr1_16367308_16393230",1289.39439250442,"-"
"RBM5","chr10_114173265_114174014",1289.29360993548,"-"
"ANKRD17","chr1_44804501_44804649",1289.27528094691,"-"
"RBM5","chr4_1212423_1212912",1289.16298936869,"-"
"RBM14","chr20_46394532_46406547",1288.97535156654,"-"
"LSM7","chr1_84566012_84569930",1288.76099508931,"-"
"PAPSS1","chr1_92832117_92833544",1288.67082037258,"+"
"RBM38","chr8_102020289_102096216",1288.6485548423,"-"
"PABPC1","chr13_72778380_72780845",1288.64655598926,"-"
"HNRNPM","chr2_232697392_232703423",1288.64101050536,"-"
"TIAL1","chr12_108623557_108623737",1288.61992760657,"-"
"LSM7","chr5_132488025_132490544",1288.56203564363,"+"
"RBM28","chr11_57737668_57738353",1288.45236668231,"-"
"ACO1","chr8_42272205_42290155",1288.38222051251,"-"
"TNKS","chr8_102020289_102124236",1288.3350807041,"-"
"ZRSR2","chr6_29888742_29889327",1288.32785176615,"+"
"ELAVL1","chr12_47206145_47216164",1288.30281097829,"+"
"SAFB","chr1_222644586_222645553",1288.28588921319,"-"
"NCL","chr3_167720273_167734805",1288.27510020224,"-"
"AKAP1","chr7_99460193_99466110",1288.2635835098,"-"
"RBMXL1","chr6_41071675_41072318",1288.21315672339,"-"
"ACO1","chr1_120808759_120816084",1288.07845443352,"-"
"RBMX2","chr20_17975903_17988165",1288.06215553015,"-"
"ZC3H14","chr1_6463127_6464374",1287.91612660367,"-"
"HELZ","chr17_36076802_36089545",1287.84214666402,"-"
"EIF2S1","chr12_118266759_118358918",1287.81645785276,"-"
"SPEN","chr9_137576167_137576308",1287.7900203422,"-"
"LARP4B","chr19_38309643_38315868",1287.66946868971,"-"
"NSUN6","chr3_101493968_101513090",1287.61656713818,"-"
"ZC3H15","chr17_28576020_28576800",1287.44049888009,"-"
"RBM5","chr8_38163840_38171964",1287.30040073807,"-"
"LARP1B","chr15_24967152_24967931",1287.2198049171,"+"
"KHDRBS1","chr22_20568631_20575112",1287.18543560111,"-"
"NCL","chr7_142792539_142793120",1287.09852217118,"+"
"CPSF6","chr19_29942664_29985222",1287.08673738728,"+"
"HNRNPA3","chr2_160282304_160284774",1287.01425399375,"-"
"LSM7","chr3_105678571_105681723",1287.00380206692,"-"
"SNRPA","chr17_49706309_49706964",1286.99161312154,"-"
"RBM17","chr14_101917947_101925140",1286.95900479876,"-"
"YTHDC2","chr20_47298947_47310055",1286.89026747635,"-"
"TOE1","chr17_35515321_35522278",1286.77851265585,"-"
"DNAJC17","chr9_89418118_89455887",1286.75440084288,"-"
"SNRPF","chr6_79201726_79202275",1286.67086925518,"-"
"ELAVL1","chr10_110077118_110079239",1286.5309947317,"+"
"ZC3H15","chr6_41071675_41072235",1286.43621036075,"-"
"PNO1","chr6_29889181_30261057",1286.39653946684,"-"
"HDLBP","chr7_65967907_65974294",1286.30926728405,"-"
"SLBP","chr8_73959818_73972076",1286.30687388001,"-"
"TARDBP","chr1_32627544_32633644",1286.28536395206,"-"
"KHDRBS1","chr1_203008810_203014891",1286.27218716721,"-"
"RC3H2","chr1_52905090_52907867",1286.1977667285,"-"
"U2AF1","chr4_83456958_83458345",1286.17989780861,"-"
"U2AF1","chr8_85217502_85220305",1286.10580069548,"-"
"HELZ","chr11_73716362_73718784",1286.01214038941,"-"
"DKC1","chr1_161038634_161038879",1285.92367281748,"-"
"RNF113A","chr2_241150547_241157806",1285.87765599521,"-"
"PARN","chr2_197516146_197523623",1285.84466457957,"-"
"PPIL4","chr20_64076954_64079293",1285.67627325852,"-"
"RBMXL1","chr5_146878195_146878590",1285.64858088209,"-"
"LSM10","chr9_127761650_127773989",1285.59671950892,"-"
"NIP7","chr19_41549552_41550137",1285.59379679358,"-"
"HNRNPAB","chr19_1011612_1011740",1285.58614692847,"-"
"PPP1R10","chr12_98531838_98532822",1285.58230995229,"+"
"NCL","chr2_71331875_71355718",1285.56733606678,"-"
"CCAR1","chr6_158662812_158663204",1285.51704921111,"-"
"SAFB","chr7_142802211_142802502",1285.51439608944,"-"
"CHERP","chr9_97913558_97916163",1285.28132567476,"-"
"SAFB","chr5_178616948_178618555",1285.04979940967,"-"
"TROVE2","chr14_45109993_45110093",1285.01328022751,"-"
"TIAL1","chr19_54503735_54507890",1284.97427546216,"-"
"ZC3H15","chr9_93032873_93034543",1284.93945047762,"-"
"RBM42","chr19_29665505_29673823",1284.85719239176,"-"
"LSM6","chr12_47795767_47796206",1284.85304178097,"-"
"CNOT4","chr3_16260829_16264768",1284.73731321874,"-"
"POLDIP3","chr16_208188_220648",1284.53686796617,"-"
"RC3H2","chr12_118266759_118359505",1284.51428103978,"-"
"CCAR1","chr3_49674621_49675693",1284.50621952277,"-"
"RBM22","chr18_3247909_3253232",1284.42873433376,"-"
"UNKL","chr2_97198491_97204190",1284.40171574326,"-"
"CPEB4","chr19_41304261_41305645",1284.33112898426,"+"
"TRNAU1AP","chr6_35293044_35294455",1284.23506330855,"-"
"PRPF3","chr6_136261477_136267028",1284.2194243542,"-"
"CHERP","chr5_93964523_94053125",1284.20810196618,"-"
"PCBP2","chr14_35116737_35121901",1284.17727987173,"-"
"TRMT1","chr7_102541662_102566996",1284.07928891148,"-"
"KHDRBS1","chr4_112637603_112644667",1284.03256977301,"-"
"G3BP1","chr2_222887888_222908732",1283.97048069105,"-"
"RBM15B","chr17_75130867_75130964",1283.968498631,"-"
"PABPC3","chr16_27314020_27340185",1283.94731264145,"-"
"HNRNPC","chr16_20900535_20915555",1283.91622472031,"-"
"ZC3H15","chr14_91114283_91157638",1283.87781097253,"-"
"SPEN","chr14_91866625_91867261",1283.82677615382,"+"
"CPSF7","chr19_5613527_5616131",1283.75065288697,"-"
"IREB2","chr14_21978724_21978811",1283.73445584277,"+"
"TTC14","chr15_90935330_90935543",1283.64881386315,"+"
"PNO1","chr10_72216072_72230365",1283.63741833385,"-"
"SNRNP70","chr14_58267393_58273478",1283.62519959129,"-"
"L3MBTL3","chr9_20620834_20621772",1283.57278310014,"-"
"THUMPD3","chr3_56745462_56751299",1283.54066186502,"+"
"RBM42","chr13_19852190_19863449",1283.47153573591,"-"
"TIPARP","chr17_8144993_8146371",1283.44237211793,"-"
"RBM22","chr3_66236700_66243202",1283.43426624172,"-"
"GRSF1","chr13_32537027_32538777",1283.37854867544,"-"
"PARN","chr16_31701858_31702534",1283.17689684269,"-"
"LSM7","chr3_184245812_184248781",1282.955205086,"-"
"RBM42","chr3_50617241_50617513",1282.83057858161,"-"
"STIM2","chr12_6728001_6728222",1282.82123959967,"-"
"MBNL2","chr22_36149371_36160668",1282.75943854784,"-"
"SNRPE","chr20_4686508_4699210",1282.71689593723,"-"
"PHC1","chr1_182854178_182856531",1282.65068795073,"-"
"SLBP","chr15_52564246_52568847",1282.58908743445,"-"
"DAZAP1","chr19_42096195_42099526",1282.54733131126,"-"
"TOE1","chr14_54430404_54436368",1282.53651388999,"-"
"HELZ","chr20_58891544_58891715",1282.30539728347,"-"
"RBM14","chr2_70288192_70293617",1282.27680987221,"-"
"IREB2","chr16_18896956_18925949",1282.05967508027,"-"
"PSPC1","chr8_89981523_89982721",1281.6862782543,"-"
"SNRPE","chr15_79889354_79896790",1281.68360258795,"-"
"PARN","chr5_32588584_32591568",1281.63009342691,"+"
"SPEN","chr3_49999513_50048244",1281.60599396622,"-"
"PAPSS1","chr17_76557857_76558944",1281.58061817561,"-"
"TRMT1","chr1_71065752_71066775",1281.54355459605,"-"
"LSM1","chr1_93305470_93324634",1281.48010126847,"-"
"NONO","chr16_58599511_58629727",1281.47637815906,"-"
"CCAR1","chr17_35657791_35670856",1281.34247849783,"-"
"HNRNPC","chr3_9429009_9429826",1281.3003179768,"+"
"PPIL4","chr5_154858816_154863206",1281.2942365085,"-"
"KIF24","chr6_29944397_30009144",1281.26517148666,"+"
"HNRNPA0","chr16_22534936_22535188",1281.25648514288,"+"
"APTX","chr1_35554519_35557361",1281.1998320013,"-"
"CPSF7","chr12_124911971_124912883",1281.16127525186,"+"
"SNRNP70","chr1_149463826_149472954",1281.04676757045,"+"
"NCL","chr20_32728139_32743307",1280.92039854877,"+"
"MKRN1","chr8_17939861_17947185",1280.88757656033,"-"
"TRA2A","chr9_137576167_137577469",1280.71474620356,"-"
"HDLBP","chr20_5109445_5112729",1280.64342153484,"-"
"KHDRBS1","chr5_151063747_151080879",1280.46411353508,"-"
"SNRPE","chr9_129489299_129493418",1280.35689936224,"-"
"RBM14","chr2_230248968_230250980",1280.28850711768,"-"
"POLDIP3","chr20_58891544_58891715",1280.27927296191,"-"
"CCAR1","chr5_178622459_178623255",1280.03624549095,"-"
"MKRN2","chr1_110895055_110899123",1280.00619885361,"+"
"ZC3H8","chr1_160750423_160752185",1279.9442960615,"+"
"HNRNPC","chr1_40769415_40770396",1279.9137696673,"-"
"TRMT2A","chr10_14553387_14604239",1279.87170051751,"-"
"RBM42","chr11_64765518_64766899",1279.85750155434,"-"
"SNRPA","chr2_191010004_191014017",1279.78322391473,"+"
"HNRNPL","chr5_178213103_178214795",1279.72950515563,"-"
"SFPQ","chr7_100885040_100885215",1279.65862418112,"-"
"RBM25","chr3_167720273_167734805",1279.6221157968,"-"
"ZC3H8","chr3_28291954_28316332",1279.60459085098,"-"
"RNF113A","chr12_93679072_93849969",1279.52642947765,"-"
"NAA38","chr19_54206462_54206552",1279.49690672411,"+"
"HELZ","chr15_101633728_101645086",1278.96154465858,"-"
"CHERP","chr17_3728168_3729477",1278.90090085969,"-"
"RBM19","chr11_314356_314921",1278.89693912665,"-"
"RBM19","chr9_75077580_75078325",1278.85577004169,"-"
"SLBP","chr5_178209447_178210131",1278.75949483947,"-"
"HNRNPL","chr14_23565701_23566063",1278.74831797175,"-"
"TTC14","chr3_195662733_195663623",1278.60165627633,"-"
"PNPT1","chr7_50382707_50391728",1278.54419605477,"-"
"CARHSP1","chr17_45404334_45404444",1278.48534245915,"-"
"ZC3H8","chr15_60397338_60397942",1278.36138162533,"+"
"PPIL4","chr10_31319292_31387123",1278.20722007127,"+"
"SARM1","chr17_59886230_59890830",1278.08588258018,"-"
"ZC3H8","chr10_103450800_103451082",1277.97608661573,"-"
"TIAL1","chr1_1391575_1392678",1277.87674853116,"-"
"PABPC4","chr9_19378517_19378708",1277.84460033824,"-"
"MKRN2","chr1_30945483_30950126",1277.76328584562,"-"
"NOL8","chr12_48671962_48679035",1277.60139929107,"-"
"HNRNPL","chr13_37047936_37048563",1277.55235485636,"-"
"NOL8","chr9_133104331_133104447",1277.53048928039,"-"
"SGMS1","chr10_101792943_101797979",1277.3186263491,"-"
"PABPC1L","chr10_102377128_102379283",1277.27875030319,"-"
"MKRN2","chr6_152294127_152301868",1277.168319565,"-"
"MSI2","chr17_7394271_7394476",1276.88019886018,"-"
"PPP1R10","chr4_121164146_121182675",1276.86243918261,"-"
"RNF113A","chr8_89981523_89981952",1276.74693137672,"-"
"ZC3H4","chr13_46045516_46052403",1276.70742503127,"-"
"MKRN2","chr16_50744866_50749575",1276.62356170567,"-"
"PABPC3","chr21_33260727_33262792",1276.47597793223,"-"
"UNKL","chr22_40400813_40402138",1276.4436333773,"-"
"TTC14","chr15_72250954_72251206",1276.39342888928,"-"
"SPEN","chr13_27440449_27441016",1276.38493256277,"-"
"NOL8","chr7_100030375_100033304",1276.33659859148,"-"
"SAMD8","chr7_102667264_102668914",1276.09362610087,"-"
"SPEN","chr19_11346634_11349653",1276.0125481337,"-"
"DGKD","chr16_30076094_30076314",1275.96031872416,"-"
"LSM10","chr9_89455953_89479571",1275.80777491804,"-"
"CARHSP1","chr15_63775649_63833821",1275.8046434396,"-"
"PARP10","chr15_92883778_92885514",1275.72510613711,"-"
"RBM22","chr6_152995294_152998549",1275.67013698581,"-"
"RBM22","chr6_335163_345853",1275.57871772039,"-"
"NSUN6","chr12_10553516_10572237",1275.54707593309,"+"
"RBM28","chr11_3361889_3370974",1275.53628755398,"-"
"MKRN2","chr10_98445413_98446886",1275.44606323191,"+"
"PPIL4","chr2_227813987_227815456",1275.41694993622,"-"
"HNRNPA0","chr19_19627969_19628091",1275.35259638396,"+"
"YTHDC2","chr7_75352021_75353568",1275.10336309443,"-"
"TARDBP","chr1_46686870_46689586",1274.94582306358,"-"
"PPIE","chr3_193618936_193626091",1274.8465430077,"-"
"SNRPF","chr13_19709599_19730238",1274.76683329946,"-"
"NCL","chr1_120808759_120816084",1274.7556888083,"-"
