"RBP","AS_Site","Contribution","Direction"
"TARDBP","chr16_1823037_1826711",398.915592050062,"-"
"PCBP1","chr1_71065137_71066775",398.881808597147,"-"
"TIAL1","chr13_114282943_114286518",398.677259029417,"+"
"HNRNPF","chr1_45661225_45686411",398.615256933687,"+"
"PABPC4","chr3_193618936_193626091",398.570500751217,"+"
"ZNF74","chr14_64490540_64503660",398.38927345411,"+"
"PHC2","chr10_110876753_110881232",398.362459736011,"+"
"LARP4","chr2_37201726_37204303",398.348323843535,"-"
"HNRNPA0","chr8_85214631_85217385",398.341955708624,"-"
"FUBP3","chr22_32475398_32479132",398.249194581695,"+"
"HNRNPM","chr2_55577356_55579678",398.135945943637,"+"
"LARP7","chr3_49975392_50048244",398.129097364359,"-"
"DAZAP1","chr1_114397860_114399456",398.119122504123,"-"
"CPEB2","chr12_120496216_120496401",398.070346349678,"+"
"SSB","chr2_74135658_74145188",397.990133041544,"-"
"LARP7","chr12_98531838_98532822",397.802386562339,"-"
"HNRNPA0","chr4_83456958_83459739",397.75903402177,"-"
"SF1","chr2_175118369_175121443",397.71626955347,"-"
"CPSF6","chr1_40769415_40770708",397.602061169448,"-"
"TARDBP","chr3_180970358_180976121",397.517773541032,"-"
"SAMD12","chr2_233273052_233273720",397.152871830926,"+"
"HNRNPF","chr4_82894847_82900076",396.696638532091,"+"
"EPHB6","chr8_127890998_127932464",396.173332651147,"+"
"CIRBP","chr11_3371703_3373576",396.125247306797,"+"
"TRA2A","chr11_134248484_134249166",395.800079921728,"-"
"KHDRBS1","chr3_152300367_152301918",395.730666446303,"-"
"CPSF4","chr10_16782084_16817314",395.67993623164,"-"
"FUS","chr11_130122513_130123611",395.584952050342,"+"
"PABPC1","chr1_40040783_40059336",395.405568084547,"+"
"MATR3","chr10_91959154_91959784",395.34340418509,"-"
"EIF4B","chr22_50456673_50457033",395.309271357217,"+"
"HNRNPA2B1","chr11_85648089_85654062",395.256257275371,"-"
"TARDBP","chr7_1010143_1028257",395.222738146192,"-"
"EWSR1","chr21_33439297_33448781",394.997162445876,"+"
"PTBP1","chr11_62664973_62667522",394.633781682474,"+"
"EIF4B","chr17_82019381_82019857",394.602408997956,"-"
"SFPQ","chr3_16260829_16264154",394.52567119503,"-"
"HNRNPC","chr12_122981299_122981570",394.097735423684,"-"
"GRSF1","chr15_75362748_75363998",393.974431622601,"-"
"RBM39","chr1_51652041_51714002",393.594918745356,"+"
"LARP7","chr16_47461426_47463898",393.494625738872,"+"
"ZC3H8","chr9_112268195_112297831",393.350288940314,"-"
"HNRNPA2B1","chr16_29808741_29809539",393.127944544527,"+"
"SF1","chr7_155707068_155711172",392.146167549554,"+"
"HNRNPM","chr11_85983973_85996825",391.969621468683,"+"
"SFPQ","chr11_47489024_47499452",391.858194643374,"-"
"EPHB6","chr6_32856205_32858004",391.706019589835,"-"
"EIF4B","chr3_138187599_138209816",391.618659401882,"-"
"G3BP2","chr2_70216499_70216752",391.0878169256,"-"
"SAMD4B","chr7_87341684_87345304",390.867598466291,"+"
"HNRNPK","chr17_4710744_4715972",390.797515554994,"+"
"MATR3","chr10_73744437_73746804",390.790225721995,"-"
"PARN","chr17_82244831_82248874",390.693999786799,"-"
"SF1","chr1_24662804_24663182",390.554927346657,"-"
"HNRNPK","chr1_85258722_85259357",390.432738709422,"-"
"SSB","chr14_91473370_91475849",390.356850026438,"-"
"PCBP1","chr19_49101471_49102113",390.24916541393,"-"
"HNRNPL","chr11_130122513_130123611",390.102594023958,"-"
"KHDRBS1","chr3_101574279_101579841",390.092871623472,"-"
"TARDBP","chr1_112675049_112688934",389.828137378787,"-"
"UPF1","chr17_50737479_50738136",389.811244903251,"-"
"KHDRBS1","chr1_28579587_28579911",389.749108814745,"-"
"PCBP1","chr2_222887888_222908732",389.57966622819,"+"
"MATR3","chr11_68460827_68505144",389.533649840315,"-"
"CPSF6","chr2_27583142_27598066",389.480398163469,"+"
"PCBP1","chr10_210048_236837",389.42184617359,"+"
"RBM22","chr12_76450988_76487509",389.404217671872,"-"
"EIF3G","chr3_25729318_25733871",388.993321031571,"+"
"HNRNPA2B1","chr15_58898852_58901259",388.904054577111,"+"
"HNRNPM","chr12_62355475_62374389",388.861378838088,"+"
"HNRNPAB","chr7_100100093_100100212",388.79822084313,"+"
"EWSR1","chr4_73135265_73141740",388.687661858016,"-"
"CPEB2","chr20_63873816_63875815",388.452146368432,"-"
"ZRANB2","chr6_42934598_42935411",388.330462285191,"-"
"PABPC1","chr5_112864732_112867371",388.302721778709,"-"
"SAFB2","chr22_20568631_20575112",388.24307072574,"-"
"TIA1","chr4_102826636_102827943",387.978635049314,"-"
"CIRBP","chr16_670557_670773",387.92731149042,"-"
"FUBP3","chr5_176982623_177006649",387.880561884863,"-"
"EIF3G","chr14_64924126_64932137",387.867021157648,"+"
"HNRNPA2B1","chr11_112085462_112086639",387.801171847854,"-"
"SF1","chr17_64500773_64502009",387.771165423729,"-"
"U2AF1","chr12_110496203_110499534",387.717215475532,"-"
"SSB","chr5_112976986_112985834",387.443771277312,"-"
"EIF3G","chr6_159748369_159748589",387.228839807318,"+"
"SF1","chr20_41533570_41618339",386.944747644562,"-"
"PARN","chr19_49677316_49679871",386.911064907855,"-"
"MATR3","chr19_35631405_35632935",386.753909557347,"-"
"SF3B4","chr15_89317536_89318540",386.535419328686,"-"
"CPSF4","chr3_37282272_37289234",386.427369245939,"+"
"QKI","chr9_33347117_33347662",386.32712226282,"-"
"G3BP1","chr14_20990598_20992091",386.242039238285,"-"
"NONO","chr15_25405502_25409087",386.234205011296,"+"
"HNRNPK","chr20_38562697_38565355",386.230666017515,"+"
"SARM1","chr19_4292885_4294578",386.067583370348,"+"
"TRA2A","chr12_111840477_111841683",386.006425991613,"+"
"HNRNPA0","chr6_33417695_33418086",385.586227317271,"+"
"PCBP2","chr12_120197462_120198553",385.537713069062,"-"
"SAMD10","chr1_206471245_206473199",385.470313171501,"-"
"HNRNPM","chr15_22838921_22839654",385.199611794379,"-"
"HNRNPC","chr1_228147699_228148664",385.127094546598,"-"
"CIRBP","chr10_210048_221194",385.07262053335,"+"
"CSTF2","chr17_82054049_82054497",385.052498349744,"+"
"SF3B4","chr4_127984423_128008919",384.869437928337,"-"
"KHSRP","chr10_14840157_14848608",384.700711846296,"-"
"EPHB6","chr3_42619708_42620015",384.475974372396,"-"
"AKAP1","chr20_35003616_35003872",383.652369490273,"+"
"SFPQ","chr11_130122513_130126699",383.512692153577,"-"
"KRR1","chr12_130872126_130872835",383.126834544904,"-"
"FUS","chr11_95888261_95923874",383.04494531798,"+"
"TARDBP","chr19_15368322_15370145",382.934151531866,"-"
"KHDRBS1","chr3_50100051_50100531",382.919380182838,"-"
"KHSRP","chr1_42199230_42205761",382.736544490524,"-"
"RBM22","chr3_38129388_38131925",382.554588956178,"-"
"LARP7","chr1_16635168_16643027",382.248020251143,"-"
"KHDRBS1","chr10_87326672_87336785",382.244261051469,"-"
"PARN","chr16_2768261_2768996",382.198765707769,"-"
"SUPT6H","chr8_73959818_73964486",382.124375123625,"-"
"HNRNPM","chr3_146525647_146528613",382.057963507446,"-"
"SAMD4B","chr19_5928087_5931418",381.909817773336,"+"
"RBM15","chr10_73824084_73837467",381.707836478846,"+"
"LARP4","chr3_170178938_170181701",381.422755361538,"-"
"SF1","chr3_121730017_121730847",381.292688985529,"-"
"PUF60","chr1_184054863_184095689",381.164310282589,"-"
"PCBP1","chr11_76361063_76364337",381.083740400592,"+"
"AKAP1","chr3_56745462_56751299",380.839814924167,"+"
"PUM2","chr1_53888986_53889712",380.763718745658,"-"
"SAFB2","chr12_76047718_76048420",380.449188804488,"-"
"AKAP1","chr16_27463592_27464394",380.251705048981,"+"
"TARDBP","chr14_91465419_91466260",379.953716299618,"-"
"MATR3","chr6_79201726_79202275",379.947888596748,"-"
"PCBP1","chr19_49677316_49679871",379.899587747967,"+"
"CPSF7","chr22_35263874_35263981",379.857626181443,"+"
"ALKBH8","chr7_45759174_45765705",379.744898170784,"+"
"RBM39","chr16_66558348_66565885",379.737414655972,"+"
"SF1","chr11_57737668_57737835",379.683631837153,"+"
"MATR3","chr3_183840640_183844230",379.641209570323,"+"
"SF1","chr14_20990598_20992123",379.613900830194,"-"
"SFPQ","chr3_193618936_193626091",379.389578945729,"+"
"CPSF7","chr10_28590832_28608185",379.247864303713,"-"
"PCBP2","chr1_24646789_24647078",379.133571505898,"+"
"MATR3","chr9_125261959_125298889",379.05392823749,"+"
"FUS","chr10_74138382_74138805",379.047838831292,"-"
"EIF3G","chr10_73744437_73746804",378.906807373765,"-"
"FXR1","chr5_138157267_138160068",378.425108202574,"+"
"PTBP1","chr5_171405403_171406396",378.208126415077,"+"
"KHDRBS1","chr8_129903350_129939607",377.977613412344,"-"
"SFPQ","chr19_45423381_45423780",377.362188471878,"-"
"HNRNPA1","chr17_64514358_64516722",377.249826082955,"+"
"PUM2","chr7_64794571_64831450",377.23744446028,"+"
"EWSR1","chr6_125292909_125300537",376.956003661697,"-"
"MYEF2","chr6_32662248_32761659",376.926110522455,"-"
"TIA1","chr3_48922811_48927461",376.917585573511,"-"
"PCBP1","chr14_23562593_23563199",376.897088737065,"-"
"HNRNPAB","chr5_7870923_7873372",376.873569201134,"-"
"SSB","chr1_161159678_161160365",376.781166721214,"+"
"SAMD10","chr19_10961174_10984123",376.698331236649,"-"
"HNRNPF","chr17_82244831_82245975",376.537884276251,"-"
"GRSF1","chr19_34209051_34215595",376.420858921999,"-"
"CPEB3","chr5_94053227_94111510",376.294962200197,"+"
"AKAP1","chr22_23695517_23705428",376.245863317937,"-"
"EIF3G","chr5_178209447_178210552",375.896792365922,"-"
"EIF4B","chr17_67959875_67964211",375.877261076807,"+"
"TIA1","chr10_72216138_72230365",375.846134532086,"-"
"HNRNPK","chr19_38309643_38315868",375.760519992834,"+"
"TRA2A","chr19_45165194_45178134",375.690560335985,"-"
"HNRNPA2B1","chr2_9418732_9419989",375.255097502209,"-"
"PCBP2","chr11_118339494_118342552",375.124534517853,"+"
"FUS","chr13_52659249_52661474",374.963379123418,"+"
"RBM25","chr2_73946906_73950584",374.938176129373,"-"
"PUF60","chr6_57099141_57124733",374.911667717991,"+"
"ASCC1","chr7_65974704_65976014",374.789050505422,"-"
"CPSF7","chr4_118278792_118279388",374.721801314744,"+"
"HNRNPK","chr10_121899994_121902390",374.623185275881,"+"
"ANKS1B","chr3_52480295_52480878",374.49560572032,"-"
"HNRNPC","chr18_35290391_35291009",374.460517524143,"+"
"KRR1","chr9_112276013_112297840",374.427108530056,"+"
"WDSUB1","chr10_6580927_6583675",374.399223519141,"+"
"EIF4B","chr1_185305643_185306484",374.351039139977,"-"
"NONO","chr5_135346057_135352945",374.32918615095,"-"
"SF1","chr4_82359639_82373445",374.226028267385,"-"
"HNRNPK","chr2_197516146_197523623",374.127594245541,"-"
"U2AF1","chr12_56160320_56161386",374.103662168369,"+"
"TIAL1","chr1_40769415_40770708",374.041771394357,"-"
"RBM17","chr1_42199230_42227882",373.926859579389,"+"
"G3BP2","chr10_70161931_70162689",373.913783427621,"-"
"NONO","chr6_75634811_75647730",373.738767595331,"+"
"PUF60","chr10_98442957_98443123",373.645556866829,"-"
"SAMD4B","chr12_124913111_124913567",373.596150047086,"-"
"MYEF2","chr3_52679726_52682091",373.557551582411,"-"
"HNRNPL","chr13_37047936_37051487",373.541354273393,"+"
"PUF60","chr3_50103166_50104247",373.209523410614,"-"
"NCBP2","chr6_31651776_31652399",372.769829236653,"+"
"FUS","chr1_31911826_31918969",372.74652153748,"-"
"FUS","chr4_53428183_53440581",372.597197005186,"-"
"NONO","chr16_21158746_21161084",372.396568648068,"+"
"PABPC1","chr17_27306882_27307743",372.188179384381,"-"
"SLTM","chr15_66494552_66497641",372.157119495679,"-"
"G3BP2","chr14_73099750_73100300",371.930108838385,"-"
"TIAL1","chr14_35046628_35053277",371.868883869759,"-"
"ASCC1","chr3_101574279_101579841",371.789894323303,"-"
"RBM22","chr4_53399839_53414614",371.74265567937,"-"
"EIF3G","chr2_232703489_232735154",371.598459992448,"-"
"TRA2A","chr4_145096111_145098119",371.579439084586,"-"
"EPHB6","chr2_127051243_127057472",371.435488560779,"+"
"PTBP1","chr17_81891833_81893551",371.373087266218,"-"
"PUF60","chr11_83280260_83285872",371.290194793267,"-"
"EIF4B","chr9_128268524_128272784",371.16799689616,"+"
"HNRNPC","chr5_141638860_141639463",370.558763776422,"-"
"PUF60","chr11_85648089_85650248",370.492598621095,"+"
"NONO","chr6_79201726_79202316",370.486517264935,"-"
"PUM2","chr14_55580354_55601756",370.411834081271,"-"
"PABPC1","chr12_51049185_51056349",370.142284043195,"+"
"TIA1","chr8_85217502_85220305",370.070756068756,"-"
"TARDBP","chr5_176982623_177006538",369.80986745819,"-"
"G3BP2","chr10_73744437_73746804",369.704414960841,"-"
"PHC2","chr10_102159338_102159432",369.658218810093,"+"
"HNRNPF","chr3_88055999_88058018",369.390690003121,"-"
"PCBP1","chr15_79889354_79896871",369.203957191022,"-"
"SSB","chr11_85628688_85631686",369.017902101076,"-"
"SARM1","chr1_228146067_228146860",368.965971699837,"+"
"TARDBP","chr1_168004793_168038370",368.964937478562,"+"
"CIRBP","chr22_50436452_50437505",368.440554717288,"-"
"SFPQ","chr2_189782602_189784268",368.205766381893,"-"
"RBM22","chr10_74138382_74150754",368.07105296482,"+"
"HNRNPK","chr12_53442733_53443486",367.85871027961,"-"
"G3BP1","chr3_50103166_50104247",367.811718565905,"-"
"SLBP","chr4_53377923_53379224",367.767310882162,"-"
"TARDBP","chr19_10683970_10684415",367.72111598465,"-"
"PABPC1","chr10_72216138_72230365",367.690279095585,"+"
"RBM17","chr3_12604289_12608765",367.537958714713,"-"
"TIAL1","chr11_66438259_66438709",367.405321121614,"+"
"CPSF7","chr1_42199230_42205761",367.374811738284,"-"
"PUF60","chr3_9804013_9810620",367.318328333606,"-"
"U2AF2","chr12_53601021_53625950",367.272544927943,"+"
"KHDRBS1","chr6_311962_335113",366.91115942672,"-"
"PCBP1","chr4_102826636_102827943",366.783994962099,"-"
"HNRNPA1","chr2_70227822_70229058",366.775701774991,"-"
"HNRNPL","chr12_123203084_123203249",366.695421504783,"-"
"HNRNPA1","chr17_41893174_41897748",366.577272351132,"+"
"CCAR1","chr19_15368322_15369066",366.466781990254,"+"
"FXR1","chr19_5610688_5611119",366.444636133013,"-"
"PABPC1","chr14_20408463_20413404",366.320642045132,"+"
"HNRNPK","chr17_16439414_16439580",366.114617120301,"-"
"DKC1","chr10_28590832_28608185",365.991078151727,"-"
"CPEB3","chr15_50309798_50354984",365.523345913753,"-"
"RBM25","chr5_171405403_171406396",365.319995519803,"+"
"PUF60","chr4_731110_733671",365.283441751048,"+"
"SLTM","chr16_30001040_30001211",365.244620590688,"-"
"DAZAP1","chr3_138187599_138209816",364.946104214041,"+"
"FUBP3","chr11_94492906_94493790",364.919661922725,"+"
"ZC3H11A","chr6_30492583_30492748",364.874401745798,"-"
"CSTF2T","chr2_68047319_68053060",364.821409680835,"+"
"PUF60","chr20_49154071_49165996",364.631603677401,"+"
"G3BP1","chr4_53391139_53391429",364.631258179544,"+"
"HNRNPM","chr1_244835756_244841943",364.584363200031,"-"
"FUBP3","chr17_78126906_78128658",364.577470867404,"-"
"FMR1","chr15_66494552_66495329",364.548232049739,"-"
"CPSF6","chr1_244862730_244863616",364.190212788226,"+"
"TIA1","chr1_31911826_31918969",364.102259391035,"+"
"DKC1","chr16_1823037_1826711",364.081832304042,"-"
"PUF60","chr10_73746716_73746804",363.987446278638,"+"
"MATR3","chr12_96003064_96006313",363.878568439667,"-"
"SFPQ","chr10_16782084_16817314",363.773116787933,"-"
"HNRNPA1","chr10_72216138_72220053",363.463911714982,"+"
"SLBP","chr1_45661225_45686992",363.011517577405,"+"
"EWSR1","chr21_33432802_33436882",362.943598721822,"+"
"HNRNPA2B1","chr6_36970694_36972651",362.916265076721,"-"
"SART3","chr18_74496431_74499936",362.904671100351,"-"
"SAMD4B","chr7_72829783_72831601",362.77752718164,"+"
"HNRNPL","chr12_123423157_123436081",362.661744866286,"-"
"RBM25","chr12_53467293_53468776",362.283581073064,"-"
"CIRBP","chr9_128268524_128273849",362.244394034253,"+"
"FXR1","chr1_161750145_161751654",362.025909453541,"-"
"EIF3G","chr1_100140251_100140407",361.975236303088,"-"
"FMR1","chr19_10683970_10684415",361.929275458234,"-"
"FUS","chr7_24842413_24852503",361.463988956808,"-"
"RBM17","chr12_53467843_53468776",361.397683330301,"-"
"HNRNPA1","chr6_31644194_31644524",361.310509852438,"+"
"HNRNPK","chr19_45413745_45413962",360.836763792366,"-"
"MATR3","chr4_53399839_53425871",360.772810141551,"-"
"HNRNPL","chr6_111696456_111700103",360.693037293529,"+"
"U2AF2","chr10_63264764_63380317",360.44715503203,"-"
"SFPQ","chr11_62664973_62667522",360.289926756419,"+"
"LARP7","chr1_40040783_40059336",360.274730244598,"-"
"HNRNPA2B1","chr1_234607852_234608446",360.245167965438,"+"
"SLTM","chr11_3371703_3373576",359.772139366205,"-"
"HNRNPA0","chr17_41893174_41897748",359.737612570786,"+"
"MATR3","chr13_37047936_37048563",359.717172121029,"-"
"PPIL4","chr1_161042217_161042554",359.65735395318,"-"
"G3BP2","chr5_179618323_179620891",359.454415874086,"-"
"PUF60","chr17_78119392_78121012",359.372539660703,"-"
"ZCCHC14","chr12_124912655_124912883",359.355657532117,"-"
"SSB","chr20_63873816_63882718",359.355327460978,"-"
"EWSR1","chr16_1786655_1787676",359.324896867708,"-"
"AKAP1","chr1_145623160_145623592",359.118211168739,"-"
"MATR3","chr1_203795794_203801574",359.094464207327,"-"
"ZRANB2","chr6_31651776_31652399",358.738478481733,"-"
"EWSR1","chr8_129903350_129939607",358.67322767419,"-"
"SART3","chr14_100369258_100376259",358.411983426207,"-"
"PUM1","chr5_79641196_79642831",358.235862514319,"-"
"U2AF2","chr19_11447618_11447722",357.969269145943,"+"
"PCBP1","chr6_159748369_159753459",357.960166177502,"+"
"HNRNPA2B1","chr12_123974020_123988042",357.740430162958,"+"
"KHSRP","chr11_31433570_31456259",357.646077432392,"+"
"PUM1","chr2_68047319_68053060",357.58659094231,"-"
"SART3","chr12_53462567_53465931",357.326614321283,"-"
"LARP7","chr1_95234315_95246541",357.255982163,"-"
"G3BP1","chr20_58668127_58670511",356.902433697188,"-"
"SAMD4B","chr10_98156147_98162882",356.843845951393,"-"
"HNRNPK","chr1_1668472_1675462",356.704432002988,"+"
"SLTM","chr2_73946906_73950584",356.651588343283,"-"
"HNRNPC","chr10_80172869_80205342",356.627741266533,"-"
"SART3","chr22_50456673_50459254",356.590822773031,"+"
"HNRNPM","chr4_73135265_73141740",356.375781557752,"-"
"HNRNPC","chr11_85662457_85663523",356.250632522706,"-"
"HNRNPC","chr20_17970370_17975683",356.047805821001,"+"
"EIF3G","chr21_37156906_37159698",355.736721094077,"+"
"FUS","chr10_28590832_28608185",355.112012077855,"+"
"PUM1","chr22_20568631_20575112",355.042532220823,"-"
"ZC3H8","chr14_45109780_45110093",354.980501768797,"-"
"HNRNPM","chr10_125833946_125841254",354.901495367477,"-"
"KHDRBS1","chr16_4450497_4454810",354.653963051284,"-"
"CPSF7","chr1_114397860_114397939",354.331331870272,"-"
"RBM39","chr16_22513921_22519137",354.058685367796,"-"
"CIRBP","chr3_9804013_9810620",354.045537807829,"-"
"EIF3G","chr2_241166441_241167044",353.895846324968,"-"
"ZC3H8","chr22_21970406_21971876",353.863698278814,"+"
"EIF2S1","chr1_110950123_110951287",353.847642546569,"+"
"U2AF2","chr17_82244831_82248874",353.591366328052,"-"
"TIA1","chr1_84566012_84570581",353.523319693403,"-"
"QKI","chr12_76450988_76459858",353.429475643766,"+"
"SF3B4","chr19_1269410_1270866",353.285243117523,"-"
"SFPQ","chr5_171910797_171914342",353.261317060024,"-"
"HNRNPK","chr1_16635168_16643027",353.220774521207,"-"
"SLTM","chr20_49174269_49179121",352.643311343233,"-"
"HNRNPM","chr12_122218397_122224644",352.517409266913,"-"
"PPIL4","chr6_36970694_36972651",352.265231460231,"-"
"CNKSR2","chr4_83456958_83459739",352.252483298272,"+"
"GRSF1","chr7_100345968_100349798",352.069356253017,"-"
"HNRNPA1","chr21_37156906_37157160",352.047801840511,"+"
"EWSR1","chr5_151063747_151080879",351.862728733741,"-"
"HNRNPA2B1","chr17_41893174_41897748",351.803644005326,"+"
"GRSF1","chr10_74138382_74150754",351.783639835214,"+"
"EIF3G","chr2_74135658_74142271",351.723284653021,"-"
"PUF60","chr11_65536750_65537036",351.676633322486,"-"
"FUS","chr1_151316509_151327270",351.626132643499,"-"
"G3BP2","chr10_119104197_119107967",351.412823581187,"+"
"FUS","chr14_65093815_65102303",351.309840616684,"-"
"RBM25","chr1_184054863_184072156",351.230003566461,"-"
"HNRNPK","chr18_35290391_35305975",350.858693248634,"+"
"U2AF1","chr11_134248484_134249166",350.666006086546,"-"
"SETD1A","chr7_99392876_99394032",350.658901186417,"-"
"KRR1","chr16_1823037_1826711",350.385455692796,"-"
"RBM34","chr15_101650161_101651695",350.198299883357,"+"
"HNRNPL","chr19_49909884_49929325",350.005119916862,"-"
"HNRNPL","chr17_78171054_78171738",349.954754384837,"-"
"TIAL1","chr17_5422829_5425970",349.896797411355,"-"
"HNRNPAB","chr1_155136376_155137560",349.830037544265,"-"
"ZRANB2","chr13_27440449_27445087",349.814669278712,"-"
"HNRNPL","chr12_53467843_53468776",349.605968739584,"-"
"SLTM","chr12_82357269_82358678",349.382450154453,"+"
"SART3","chr5_178211970_178214795",349.302975916038,"+"
"RBM17","chr9_78265543_78266441",349.271451800211,"-"
"HNRNPC","chr7_39782799_39788481",349.204236710251,"+"
"ZCCHC14","chr15_74837435_74837756",348.762201900948,"-"
"SF1","chr16_80976179_80980769",348.368635297867,"-"
"FXR1","chr2_229859574_229879981",348.312793375125,"-"
"EWSR1","chr7_75879260_75881364",348.302835431753,"-"
"U2AF2","chr5_7870923_7873372",348.112111521092,"+"
"U2AF2","chr12_56666266_56671748",348.031663457549,"-"
"SSB","chr13_50949505_50969931",347.977719990679,"-"
"FXR1","chr14_20990598_20992091",347.964723199685,"-"
"TIA1","chr10_73824084_73825278",347.831431066969,"-"
"HNRNPC","chr19_11447618_11447722",347.701436785124,"+"
"SSB","chr1_35554519_35557361",347.677195010071,"+"
"MATR3","chr1_40040783_40059336",347.625528981182,"+"
"HNRNPC","chr3_108047292_108057476",347.36212376479,"+"
"HNRNPA2B1","chr14_39319291_39326863",347.29411385229,"+"
"HNRNPK","chr12_89425379_89466769",347.214531970111,"+"
"TIAL1","chr6_36970694_36972651",347.170743023108,"-"
"RBM15","chr10_73824084_73837467",346.840945144934,"+"
"FXR1","chr9_33347117_33347662",346.66605341482,"-"
"MSI2","chr19_18430930_18431352",346.600164220422,"+"
"CIRBP","chr3_9829395_9834680",346.532667493936,"-"
"HNRNPK","chr16_2769284_2769861",346.32370875783,"+"
"NCBP2","chr11_112086310_112086639",346.228722322679,"-"
"PUM1","chr1_45661225_45686992",346.062032299414,"+"
"G3BP2","chr13_102636392_102636694",345.834442004069,"-"
"PUM2","chr20_34516461_34526267",345.645321749169,"-"
"HNRNPC","chr21_39345274_39345829",345.576318047273,"-"
"TAF15","chr11_65536750_65536985",345.44476129828,"-"
"TRA2A","chr14_101912473_101925140",345.428961231463,"+"
"HNRNPA2B1","chr6_31620858_31622689",345.410048939987,"-"
"GRSF1","chr17_44187743_44187906",345.408794933017,"+"
"SF1","chr17_28331987_28332145",345.401750997222,"+"
"CPSF6","chr12_110496203_110502048",345.323476219327,"-"
"EIF2S1","chr3_101574279_101579789",345.311635614463,"-"
"PABPC1","chr11_85662457_85663523",345.029429920447,"+"
"ZCCHC14","chr16_88859972_88860910",344.95897669376,"+"
"GRSF1","chr10_72216138_72220053",344.812744479507,"-"
"RBM25","chr11_64770408_64776497",344.395202839583,"-"
"CCAR1","chr6_42934598_42935411",344.372113162042,"-"
"ALKBH8","chr14_73355766_73409936",344.313389765327,"+"
"SSB","chr11_112085462_112086639",344.277140253325,"-"
"TARDBP","chr1_46558800_46560233",344.275888041005,"-"
"SSB","chr9_128268524_128273849",344.226801423669,"-"
"RBM17","chr1_16367308_16393230",343.715303884232,"+"
"U2AF2","chr10_14840157_14842133",343.62773618255,"-"
"HNRNPK","chr13_26221330_26221781",343.589294466061,"+"
"TRA2A","chr12_95252071_95256549",343.537951103358,"-"
"FUBP3","chr10_16782084_16817314",343.522295349557,"+"
"HNRNPA0","chr14_35110629_35121901",343.506244303429,"-"
"U2AF1","chr3_101574279_101579789",343.458853733331,"-"
"SF3B4","chr18_74496431_74499936",343.408995130822,"-"
"RBM25","chr16_27463592_27464319",342.991473381259,"+"
"DKC1","chr5_138157267_138159554",342.978877551542,"-"
"MATR3","chr12_51049185_51052091",342.907954641552,"+"
"NONO","chr15_44380976_44413335",342.87114865792,"-"
"PCBP1","chr14_31205957_31207015",342.864993587537,"+"
"SETD1A","chr5_91375613_91376620",342.736195203133,"-"
"MATR3","chr5_151063747_151064959",342.693241131615,"-"
"SFPQ","chr1_16367308_16391374",342.624286349143,"+"
"PUF60","chr6_31644194_31644524",342.494394981176,"+"
"HNRNPAB","chr4_53391139_53399729",342.20853045735,"-"
"TARDBP","chr1_150325881_150327556",342.206199100763,"-"
"RBM22","chr13_48090418_48095059",342.055205409667,"-"
"HNRNPK","chr17_44212006_44212818",341.998593573684,"-"
"SF3B4","chr12_6724818_6728222",341.805657903755,"-"
"RBM25","chr19_5613527_5616131",341.745962849856,"-"
"HNRNPC","chr12_120566980_120575630",341.583507865874,"-"
"HNRNPA2B1","chr1_150492489_150496481",341.34069062433,"+"
"PCBP1","chr12_43755261_43758729",341.278890035288,"+"
"PUF60","chr11_31433570_31509518",341.243915881158,"+"
"HNRNPA1","chr1_151316509_151327270",341.070499556086,"-"
"PARN","chr4_83456958_83459739",341.062223874679,"-"
"CPSF6","chr15_34553956_34583515",341.044171482988,"-"
"RBM39","chr18_49491584_49492257",340.912555340917,"+"
"HNRNPC","chr1_150839654_150846262",340.890358845723,"+"
"FUS","chr17_81891841_81893551",340.877195471291,"-"
"CPSF7","chr1_156738764_156741052",340.815064192235,"-"
"HNRNPL","chr17_44218296_44220739",340.787428179168,"-"
"RBM22","chr18_13726729_13731475",340.668115101454,"+"
"CPSF6","chr14_45109780_45109893",340.603951947846,"+"
"RBM39","chr11_2979237_2989128",340.447177008823,"+"
"EWSR1","chr8_17972687_17985446",339.909022860703,"+"
"SSB","chr1_182854178_182856531",339.857776559793,"+"
"PUF60","chr1_184054863_184072156",339.780899269424,"-"
"ZC3H8","chr9_72360787_72363469",339.582361074048,"-"
"PUM1","chr22_32475398_32479132",339.304256047423,"+"
"TRA2A","chr12_95252071_95257149",339.252314726451,"-"
"SSB","chr4_82979006_82984823",339.240018133045,"+"
"U2AF2","chr2_10396920_10408561",339.153983336729,"+"
"CIRBP","chr15_34553956_34583515",339.085573992068,"-"
"HNRNPC","chr9_72360787_72363469",339.058585625401,"+"
"SETD1A","chr7_38358822_38368012",339.033221695717,"+"
"DAZAP1","chr9_33347117_33351559",339.001997283813,"-"
"PTBP1","chr5_133006920_133022840",338.970194209124,"-"
"MATR3","chr17_76089320_76090328",338.874845014099,"-"
"RBM25","chr17_7016685_7017256",338.790339967729,"-"
"TRA2A","chr16_68311099_68315896",338.741972935875,"+"
"PTBP1","chr2_232697392_232703423",338.582688644525,"+"
"SFPQ","chr5_65554946_65561496",338.5496513179,"-"
"PTBP1","chr8_17972687_17985446",338.518195743128,"+"
"EWSR1","chr5_151065131_151080879",338.432280959065,"-"
"EWSR1","chr1_150492489_150496481",338.415007110153,"+"
"CPSF7","chr3_167720273_167725400",338.310519618985,"-"
